supertype,archetype,deck_href,player,player_href,event,event_href,rank,date
Aggro,Merfolk,http://www.mtgtop8.com/event?e=7937&d=245643&f=MO,YepImNaked,http://www.mtgtop8.com/search?player=YepImNaked,MTGO_Modern_Premier_(#7332812),http://www.mtgtop8.com/event?e=7937&f=MO,5,8/3/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=7997&d=246015&f=MO,Zach_Moeller,http://www.mtgtop8.com/search?player=Zach+Moeller,2014_Modern_State_Championships_-_Maine,http://www.mtgtop8.com/event?e=7997&f=MO,5,8/3/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=7997&d=246018&f=MO,Michael_Bergerac,http://www.mtgtop8.com/search?player=Michael+Bergerac,2014_Modern_State_Championships_-_Maine,http://www.mtgtop8.com/event?e=7997&f=MO,3,8/3/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=7999&d=246037&f=MO,Toby_Natale,http://www.mtgtop8.com/search?player=Toby+Natale,2014_Modern_State_Championships_-_New_Jersey,http://www.mtgtop8.com/event?e=7999&f=MO,3,8/3/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8019&d=246201&f=MO,Gregory_Clark,http://www.mtgtop8.com/search?player=Gregory+Clark,2014_Modern_State_Championships_-_North_Dakota,http://www.mtgtop8.com/event?e=8019&f=MO,5,8/3/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8020&d=246208&f=MO,Greg_Kraigher,http://www.mtgtop8.com/search?player=Greg+Kraigher,2014_Modern_State_Championships_-_Georgia,http://www.mtgtop8.com/event?e=8020&f=MO,2,8/3/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=7919&d=245562&f=MO,trukanshii,http://www.mtgtop8.com/search?player=trukanshii,MTGO_Modern_Daily_(#7313485),http://www.mtgtop8.com/event?e=7919&f=MO,2,7/28/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=7906&d=245478&f=MO,Seamus_Burke,http://www.mtgtop8.com/search?player=Seamus+Burke,GP_Boston_2014_-_Trial_Winners,http://www.mtgtop8.com/event?e=7906&f=MO,1,7/25/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=7869&d=245308&f=MO,TheFalkenrath,http://www.mtgtop8.com/search?player=TheFalkenrath,MTGO_Modern_Premier_(#7299721),http://www.mtgtop8.com/event?e=7869&f=MO,8,7/21/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=7852&d=245225&f=MO,Morishita_Mizuki,http://www.mtgtop8.com/search?player=Morishita+Mizuki,GPT_Kobe_in_Ikkokukan_Machida,http://www.mtgtop8.com/event?e=7852&f=MO,4,7/20/2014
