supertype,archetype,deck_href,player,player_href,event,event_href,rank,date
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7632&d=243825&f=MO,Crash_CZ,http://www.mtgtop8.com/search?player=Crash_CZ,MTGO_Modern_Daily_(#7218207),http://www.mtgtop8.com/event?e=7632&f=MO,3,6/19/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7628&d=243789&f=MO,Crash_CZ,http://www.mtgtop8.com/search?player=Crash_CZ,MTGO_Modern_Premier_(#7190481),http://www.mtgtop8.com/event?e=7628&f=MO,3,6/16/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7723&d=244437&f=MO,John_Wasson,http://www.mtgtop8.com/search?player=John+Wasson,"PTQ_Khans_of_Tarkir_(Syracuse,_New_York)",http://www.mtgtop8.com/event?e=7723&f=MO,3,6/14/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7552&d=243331&f=MO,Playmobil,http://www.mtgtop8.com/search?player=Playmobil+,MTGO_Modern_Daily_(#7167190),http://www.mtgtop8.com/event?e=7552&f=MO,3,6/10/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7521&d=243119&f=MO,TShalev,http://www.mtgtop8.com/search?player=TShalev+,MTGO_Modern_Daily_(#7167133),http://www.mtgtop8.com/event?e=7521&f=MO,3,6/8/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7662&d=244021&f=MO,Jose_Luis_Velazquez,http://www.mtgtop8.com/search?player=Jose+Luis+Velazquez,PTQ_Khans_of_Tarkir_-_LudoGoya_(Madrid),http://www.mtgtop8.com/event?e=7662&f=MO,3,6/8/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7482&d=242884&f=MO,PDS_Midnight,http://www.mtgtop8.com/search?player=PDS_Midnight+,MTGO_Modern_Premier_(#7143378),http://www.mtgtop8.com/event?e=7482&f=MO,3,6/1/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7582&d=243499&f=MO,Jeff_Buckhannon,http://www.mtgtop8.com/search?player=Jeff+Buckhannon,"SCG_Invitational_Qualifier_-_Baton_Rouge,_LA",http://www.mtgtop8.com/event?e=7582&f=MO,3,6/1/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7559&d=243369&f=MO,Phil_Gallagher,http://www.mtgtop8.com/search?player=Phil+Gallagher,Modern_IQ_@_SCG_(Roanoke),http://www.mtgtop8.com/event?e=7559&f=MO,3,5/31/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7427&d=242501&f=MO,KartinKen,http://www.mtgtop8.com/search?player=KartinKen+,MTGO_Modern_Daily_(#7143285),http://www.mtgtop8.com/event?e=7427&f=MO,3,5/30/2014
